Epoch,Training Accuracy,Test Accuracy
1,0.9691,0.9628
2,0.9845,0.9763
3,0.9844,0.9756
4,0.9918,0.9797
5,0.9885,0.9765
6,0.9901,0.9764
7,0.9923,0.9779
8,0.9959,0.9820
9,0.9948,0.9800
10,0.9938,0.9800
11,0.9962,0.9808
12,0.9951,0.9781
13,0.9961,0.9807
14,0.9940,0.9791
15,0.9982,0.9824
16,0.9967,0.9825
17,0.9977,0.9813
18,0.9959,0.9809
19,0.9981,0.9821
20,0.9973,0.9815
21,0.9941,0.9774
22,0.9965,0.9811
23,0.9983,0.9838
24,0.9973,0.9804
25,0.9893,0.9736
26,0.9988,0.9848
27,0.9977,0.9800
28,0.9982,0.9812
29,0.9960,0.9801
30,0.9990,0.9843
31,0.9987,0.9825
32,0.9979,0.9829
33,0.9987,0.9827
34,0.9984,0.9825
35,0.9997,0.9826
36,0.9986,0.9817
37,0.9971,0.9816
38,0.9979,0.9819
39,0.9980,0.9814
40,0.9989,0.9838
41,0.9990,0.9819
42,0.9979,0.9814
43,0.9992,0.9856
44,0.9998,0.9838
45,0.9990,0.9834
46,0.9990,0.9823
47,0.9980,0.9845
48,0.9992,0.9835
49,0.9992,0.9824
50,0.9973,0.9830
51,0.9990,0.9832
52,0.9997,0.9835
53,1.0000,0.9840
54,0.9998,0.9835
55,0.9976,0.9805
56,0.9976,0.9806
57,0.9973,0.9819
58,0.9998,0.9849
59,0.9997,0.9834
60,0.9987,0.9822
61,0.9995,0.9846
62,0.9993,0.9833
63,0.9991,0.9817
64,0.9995,0.9840
65,0.9996,0.9834
66,0.9983,0.9817
67,0.9992,0.9844
68,0.9985,0.9814
69,0.9990,0.9820
70,0.9995,0.9848
71,0.9982,0.9828
72,0.9991,0.9831
73,0.9998,0.9836
74,0.9988,0.9811
75,0.9974,0.9822
76,0.9995,0.9847
77,0.9979,0.9825
78,0.9998,0.9863
79,0.9998,0.9860
80,0.9996,0.9847
81,0.9982,0.9838
82,0.9994,0.9847
83,0.9996,0.9844
84,0.9991,0.9836
85,0.9996,0.9852
86,0.9998,0.9842
87,0.9989,0.9836
88,0.9997,0.9863
89,0.9999,0.9851
90,0.9994,0.9841
91,0.9990,0.9832
92,1.0000,0.9854
93,1.0000,0.9856
94,1.0000,0.9854
95,1.0000,0.9855
96,0.9991,0.9845
97,0.9996,0.9828
98,0.9996,0.9851
99,0.9987,0.9847
100,0.9995,0.9857
101,0.9999,0.9854
102,1.0000,0.9864
103,1.0000,0.9867
104,0.9978,0.9823
105,0.9988,0.9835
106,0.9990,0.9845
107,0.9996,0.9854
108,0.9998,0.9863
109,0.9996,0.9860
110,0.9999,0.9864
111,0.9998,0.9856
112,0.9986,0.9841
113,0.9996,0.9867
114,0.9999,0.9855
115,0.9998,0.9848
116,0.9992,0.9866
117,0.9997,0.9858
118,0.9998,0.9856
119,0.9998,0.9875
120,0.9994,0.9841
121,0.9981,0.9821
122,0.9998,0.9851
123,1.0000,0.9867
124,0.9993,0.9846
125,0.9990,0.9853
126,0.9994,0.9828
127,0.9998,0.9852
128,0.9997,0.9864
129,0.9998,0.9839
130,0.9994,0.9819
131,0.9989,0.9823
132,0.9999,0.9849
133,0.9990,0.9827
134,0.9997,0.9836
135,0.9997,0.9848
136,0.9997,0.9852
137,0.9996,0.9842
138,1.0000,0.9859
139,1.0000,0.9867
140,0.9999,0.9851
141,0.9994,0.9849
142,0.9993,0.9832
143,0.9996,0.9850
144,0.9995,0.9849
145,0.9996,0.9848
146,0.9991,0.9845
147,0.9987,0.9829
148,0.9994,0.9836
149,0.9997,0.9852
150,0.9994,0.9843
151,0.9999,0.9860
152,1.0000,0.9863
153,0.9995,0.9870
154,0.9999,0.9861
155,0.9999,0.9873
156,0.9996,0.9861
157,1.0000,0.9856
158,0.9986,0.9831
159,0.9984,0.9837
160,0.9999,0.9866
161,0.9999,0.9867
162,0.9999,0.9849
163,1.0000,0.9859
164,1.0000,0.9864
165,1.0000,0.9868
166,1.0000,0.9865
167,0.9996,0.9848
168,0.9991,0.9824
169,0.9990,0.9822
170,0.9993,0.9832
171,0.9998,0.9828
172,0.9998,0.9839
173,0.9994,0.9855
174,0.9999,0.9855
175,1.0000,0.9861
176,1.0000,0.9862
177,1.0000,0.9867
178,0.9972,0.9819
179,0.9994,0.9838
180,0.9995,0.9850
181,0.9998,0.9852
182,1.0000,0.9860
183,0.9998,0.9842
184,0.9999,0.9855
185,1.0000,0.9861
186,0.9997,0.9846
187,0.9999,0.9858
188,0.9977,0.9824
189,0.9995,0.9846
190,0.9990,0.9837
191,0.9989,0.9844
192,0.9998,0.9842
193,0.9999,0.9855
194,1.0000,0.9867
195,0.9997,0.9853
196,0.9984,0.9819
197,0.9990,0.9821
198,0.9996,0.9847
199,0.9999,0.9851
200,0.9998,0.9852
