Epoch,Training Accuracy,Test Accuracy
1,0.9514,0.9478
2,0.9666,0.9592
3,0.9739,0.9667
4,0.9787,0.9683
5,0.9826,0.9709
6,0.9836,0.9719
7,0.9846,0.9697
8,0.9877,0.9738
9,0.9884,0.9732
10,0.9855,0.9714
11,0.9877,0.9686
12,0.9920,0.9750
13,0.9936,0.9749
14,0.9927,0.9737
15,0.9912,0.9713
16,0.9900,0.9721
17,0.9958,0.9745
18,0.9939,0.9744
19,0.9947,0.9745
20,0.9947,0.9752
21,0.9951,0.9725
22,0.9956,0.9756
23,0.9952,0.9747
24,0.9945,0.9726
25,0.9974,0.9759
26,0.9938,0.9717
27,0.9932,0.9724
28,0.9887,0.9695
29,0.9956,0.9744
30,0.9951,0.9732
31,0.9984,0.9767
32,0.9972,0.9773
33,0.9974,0.9761
34,0.9908,0.9679
35,0.9980,0.9768
36,0.9976,0.9772
37,0.9979,0.9761
38,0.9980,0.9775
39,0.9940,0.9741
40,0.9985,0.9780
41,0.9979,0.9771
42,0.9981,0.9766
43,0.9970,0.9765
44,0.9969,0.9759
45,0.9965,0.9747
46,0.9980,0.9765
47,0.9941,0.9717
48,0.9976,0.9750
49,0.9970,0.9756
50,0.9985,0.9787
51,0.9982,0.9761
52,0.9986,0.9787
53,0.9985,0.9757
54,0.9989,0.9778
55,0.9979,0.9762
56,0.9962,0.9752
57,0.9962,0.9752
58,0.9971,0.9746
59,0.9953,0.9729
60,0.9983,0.9758
61,0.9979,0.9763
62,0.9950,0.9734
63,0.9981,0.9752
64,0.9990,0.9769
65,0.9983,0.9751
66,0.9978,0.9757
67,0.9992,0.9779
68,0.9994,0.9776
69,0.9982,0.9757
70,0.9981,0.9751
71,0.9995,0.9771
72,0.9967,0.9731
73,0.9992,0.9776
74,0.9980,0.9745
75,0.9991,0.9770
76,0.9981,0.9752
77,0.9993,0.9775
78,0.9995,0.9776
79,0.9970,0.9731
80,0.9981,0.9774
81,0.9980,0.9761
82,0.9981,0.9762
83,0.9973,0.9763
84,0.9989,0.9773
85,0.9993,0.9781
86,0.9997,0.9785
87,0.9968,0.9765
88,0.9986,0.9768
89,0.9996,0.9788
90,0.9959,0.9730
91,0.9991,0.9764
92,0.9980,0.9753
93,0.9966,0.9730
94,0.9992,0.9770
95,0.9980,0.9748
96,0.9988,0.9763
97,0.9982,0.9764
98,0.9978,0.9741
99,0.9998,0.9796
100,0.9996,0.9799
101,0.9984,0.9756
102,0.9992,0.9767
103,0.9987,0.9766
104,0.9991,0.9775
105,0.9985,0.9776
106,0.9981,0.9757
107,0.9979,0.9776
108,0.9997,0.9794
109,0.9997,0.9783
110,0.9980,0.9759
111,0.9969,0.9764
112,0.9986,0.9786
113,0.9971,0.9733
114,0.9986,0.9767
115,0.9990,0.9790
116,0.9974,0.9733
117,0.9990,0.9763
118,0.9967,0.9736
119,0.9993,0.9778
120,0.9988,0.9780
121,0.9990,0.9777
122,0.9999,0.9780
123,1.0000,0.9792
124,0.9980,0.9758
125,0.9970,0.9728
126,0.9994,0.9783
127,0.9993,0.9760
128,0.9984,0.9779
129,0.9984,0.9750
130,0.9995,0.9797
131,0.9996,0.9786
132,0.9992,0.9780
133,0.9996,0.9779
134,0.9991,0.9771
135,0.9994,0.9785
136,0.9994,0.9778
137,0.9977,0.9780
138,0.9989,0.9773
139,0.9995,0.9794
140,0.9989,0.9754
141,0.9993,0.9789
142,0.9991,0.9767
143,0.9995,0.9779
144,0.9992,0.9797
145,0.9972,0.9749
146,0.9996,0.9791
147,0.9986,0.9755
148,0.9994,0.9783
149,0.9991,0.9770
150,0.9995,0.9780
151,0.9992,0.9761
152,0.9992,0.9776
153,0.9991,0.9769
154,0.9997,0.9777
155,0.9987,0.9788
156,0.9988,0.9772
157,0.9999,0.9802
158,0.9979,0.9764
159,0.9992,0.9778
160,0.9983,0.9769
161,0.9994,0.9785
162,0.9992,0.9777
163,0.9990,0.9775
164,0.9989,0.9747
165,0.9999,0.9794
166,0.9995,0.9789
167,0.9986,0.9781
168,0.9998,0.9802
169,0.9988,0.9799
170,0.9993,0.9772
171,0.9998,0.9788
172,0.9998,0.9791
173,0.9963,0.9708
174,0.9997,0.9783
175,0.9997,0.9794
176,0.9988,0.9770
177,0.9981,0.9764
178,0.9997,0.9774
179,0.9994,0.9775
180,0.9989,0.9783
181,0.9971,0.9746
182,0.9988,0.9764
183,0.9998,0.9794
184,0.9999,0.9801
185,1.0000,0.9797
186,1.0000,0.9796
187,1.0000,0.9794
188,1.0000,0.9796
189,1.0000,0.9801
190,1.0000,0.9799
191,1.0000,0.9799
192,1.0000,0.9799
193,1.0000,0.9798
194,1.0000,0.9798
195,1.0000,0.9799
196,1.0000,0.9799
197,1.0000,0.9803
198,1.0000,0.9805
199,1.0000,0.9804
200,1.0000,0.9805
