Epoch,Training Accuracy,Test Accuracy
1,0.9452,0.9440
2,0.9644,0.9592
3,0.9741,0.9651
4,0.9778,0.9688
5,0.9836,0.9751
6,0.9863,0.9766
7,0.9857,0.9732
8,0.9899,0.9746
9,0.9922,0.9746
10,0.9930,0.9786
11,0.9951,0.9793
12,0.9937,0.9776
13,0.9958,0.9786
14,0.9963,0.9770
15,0.9970,0.9789
16,0.9982,0.9783
17,0.9983,0.9795
18,0.9984,0.9801
19,0.9970,0.9785
20,0.9986,0.9776
21,0.9990,0.9797
22,0.9989,0.9781
23,0.9981,0.9772
24,0.9998,0.9800
25,0.9978,0.9786
26,0.9994,0.9783
27,0.9987,0.9779
28,0.9996,0.9790
29,0.9996,0.9795
30,1.0000,0.9803
31,1.0000,0.9804
32,1.0000,0.9799
33,0.9991,0.9793
34,0.9992,0.9797
35,0.9993,0.9785
36,0.9997,0.9793
37,0.9993,0.9784
38,0.9990,0.9786
39,0.9996,0.9810
40,1.0000,0.9816
41,1.0000,0.9808
42,1.0000,0.9810
43,1.0000,0.9811
44,1.0000,0.9815
45,1.0000,0.9817
46,0.9900,0.9703
47,0.9992,0.9795
48,0.9988,0.9787
49,1.0000,0.9806
50,1.0000,0.9814
51,0.9986,0.9790
52,0.9986,0.9754
53,0.9999,0.9794
54,1.0000,0.9796
55,0.9999,0.9800
56,1.0000,0.9800
57,1.0000,0.9804
58,1.0000,0.9810
59,1.0000,0.9811
60,1.0000,0.9816
61,1.0000,0.9814
62,1.0000,0.9819
63,1.0000,0.9819
64,1.0000,0.9810
65,1.0000,0.9816
66,0.9996,0.9786
67,0.9996,0.9776
68,1.0000,0.9792
69,1.0000,0.9791
70,1.0000,0.9797
71,1.0000,0.9805
72,1.0000,0.9805
73,1.0000,0.9806
74,1.0000,0.9806
75,1.0000,0.9807
76,1.0000,0.9811
77,1.0000,0.9810
78,1.0000,0.9809
79,1.0000,0.9811
80,1.0000,0.9812
81,1.0000,0.9815
82,0.9990,0.9786
83,0.9997,0.9773
84,1.0000,0.9796
85,1.0000,0.9794
86,1.0000,0.9796
87,1.0000,0.9795
88,1.0000,0.9792
89,1.0000,0.9796
90,1.0000,0.9797
91,1.0000,0.9798
92,1.0000,0.9797
93,1.0000,0.9799
94,1.0000,0.9803
95,1.0000,0.9802
96,1.0000,0.9800
97,0.9989,0.9785
98,0.9994,0.9785
99,0.9999,0.9785
100,0.9999,0.9797
101,1.0000,0.9802
102,1.0000,0.9795
103,1.0000,0.9796
104,1.0000,0.9798
105,1.0000,0.9801
106,1.0000,0.9798
107,1.0000,0.9800
108,1.0000,0.9798
109,1.0000,0.9801
110,1.0000,0.9802
111,1.0000,0.9804
112,1.0000,0.9804
113,1.0000,0.9805
114,0.9984,0.9771
115,0.9997,0.9793
116,1.0000,0.9810
117,1.0000,0.9808
118,1.0000,0.9807
119,1.0000,0.9805
120,1.0000,0.9806
121,1.0000,0.9807
122,1.0000,0.9809
123,1.0000,0.9806
124,1.0000,0.9808
125,1.0000,0.9807
126,1.0000,0.9807
127,1.0000,0.9810
128,1.0000,0.9806
129,1.0000,0.9809
130,1.0000,0.9808
131,1.0000,0.9808
132,1.0000,0.9809
133,1.0000,0.9804
134,1.0000,0.9805
135,1.0000,0.9806
136,0.9999,0.9796
137,0.9997,0.9775
138,1.0000,0.9797
139,1.0000,0.9799
140,1.0000,0.9794
141,1.0000,0.9798
142,1.0000,0.9804
143,1.0000,0.9802
144,1.0000,0.9797
145,1.0000,0.9801
146,1.0000,0.9800
147,1.0000,0.9803
148,1.0000,0.9802
149,1.0000,0.9800
150,1.0000,0.9799
151,1.0000,0.9801
152,1.0000,0.9802
153,1.0000,0.9802
154,1.0000,0.9798
155,1.0000,0.9802
156,1.0000,0.9801
157,1.0000,0.9804
158,1.0000,0.9805
159,1.0000,0.9805
160,0.9924,0.9699
161,0.9991,0.9767
162,0.9999,0.9792
163,0.9999,0.9795
164,1.0000,0.9786
165,1.0000,0.9791
166,1.0000,0.9794
167,1.0000,0.9794
168,1.0000,0.9793
169,1.0000,0.9793
170,1.0000,0.9799
171,1.0000,0.9798
172,1.0000,0.9797
173,1.0000,0.9800
174,1.0000,0.9799
175,1.0000,0.9801
176,1.0000,0.9801
177,1.0000,0.9801
178,1.0000,0.9801
179,1.0000,0.9803
180,1.0000,0.9803
181,1.0000,0.9803
182,1.0000,0.9801
183,1.0000,0.9804
184,1.0000,0.9802
185,1.0000,0.9803
186,1.0000,0.9801
187,1.0000,0.9805
188,0.9971,0.9750
189,0.9998,0.9781
190,0.9999,0.9791
191,1.0000,0.9791
192,1.0000,0.9788
193,1.0000,0.9789
194,1.0000,0.9794
195,1.0000,0.9793
196,1.0000,0.9794
197,1.0000,0.9796
198,1.0000,0.9797
199,1.0000,0.9800
200,1.0000,0.9802
